latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
63.427464,10.403427,12.0,7200,Europe/Berlin,GMT+2

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),pressure_msl (hPa),cloud_cover (%),visibility (m),wind_gusts_10m (km/h),temperature_80m (°C),wind_direction_10m (°),wind_speed_10m (km/h)
2025-02-02T00:00,-2.8,60,-6.6,0.00,0.00,0.00,0.00,0.06,1026.6,82,28160.00,7.9,-1.9,155,4.3
2025-02-02T01:00,-3.2,60,-7.3,0.00,0.00,0.00,0.00,0.06,1026.1,65,32940.00,8.3,-2.1,200,5.4
2025-02-02T02:00,-3.2,58,-7.0,0.00,0.00,0.00,0.00,0.07,1025.2,96,33320.00,7.9,-2.5,156,3.2
2025-02-02T03:00,-3.2,61,-6.8,0.00,0.00,0.00,0.00,0.07,1025.3,89,37480.00,5.4,-2.6,142,2.9
2025-02-02T04:00,-3.2,65,-6.9,0.00,0.00,0.00,0.00,0.07,1024.9,89,40020.00,6.1,-2.7,112,3.2
2025-02-02T05:00,-2.6,63,-7.3,0.00,0.00,0.00,0.00,0.07,1024.6,97,38160.00,18.4,-2.6,70,10.4
2025-02-02T06:00,-2.6,62,-7.2,0.00,0.00,0.00,0.00,0.07,1024.2,79,42900.00,18.4,-2.6,79,9.7
2025-02-02T07:00,-2.9,65,-7.1,0.00,0.00,0.00,0.00,0.07,1024.0,22,48700.00,16.9,-2.5,87,7.2
2025-02-02T08:00,-2.7,61,-7.0,0.00,0.00,0.00,0.00,0.05,1023.4,51,48040.00,13.3,-1.7,89,7.2
2025-02-02T09:00,-2.9,59,-7.2,0.00,0.00,0.00,0.00,0.05,1023.6,36,48920.00,12.2,-1.5,83,7.2
2025-02-02T10:00,-2.6,60,-7.2,0.00,0.00,0.00,0.00,0.05,1023.7,49,56540.00,15.1,-0.8,72,9.4
2025-02-02T11:00,-2.2,58,-6.7,0.00,0.00,0.00,0.00,0.05,1024.1,51,65100.00,17.6,-0.3,77,8.6
2025-02-02T12:00,-2.0,54,-6.5,0.00,0.00,0.00,0.00,0.05,1023.7,58,70200.00,15.1,-0.3,83,8.6
2025-02-02T13:00,-0.9,53,-5.4,0.00,0.00,0.00,0.00,0.05,1023.2,47,74420.00,16.2,-0.5,95,9.0
2025-02-02T14:00,-0.5,53,-5.1,0.00,0.00,0.00,0.00,0.05,1022.7,31,72000.00,17.6,0.2,125,9.7
2025-02-02T15:00,0.2,52,-4.3,0.00,0.00,0.00,0.00,0.05,1022.2,17,69980.00,18.4,-0.0,142,9.0
2025-02-02T16:00,0.8,58,-3.4,0.00,0.00,0.00,0.00,0.05,1022.0,13,69860.00,16.2,-0.0,131,8.6
2025-02-02T17:00,-0.0,61,-3.8,0.00,0.00,0.00,0.00,0.05,1021.4,44,69900.00,15.5,0.1,99,5.8
2025-02-02T18:00,-0.7,64,-4.9,0.00,0.00,0.00,0.00,0.05,1020.8,97,70620.00,13.7,-0.2,103,7.9
2025-02-02T19:00,-1.0,62,-5.1,0.00,0.00,0.00,0.00,0.05,1020.6,91,71240.00,13.7,-0.4,127,7.6
2025-02-02T20:00,-1.1,59,-5.1,0.00,0.00,0.00,0.00,0.05,1020.1,91,71960.00,13.7,-0.5,112,6.5
2025-02-02T21:00,-1.1,60,-5.2,0.00,0.00,0.00,0.00,0.05,1019.6,100,71080.00,13.0,-0.7,98,6.8
2025-02-02T22:00,-0.9,60,-4.8,0.00,0.00,0.00,0.00,0.05,1019.5,100,70660.00,11.5,-0.8,112,5.4
2025-02-02T23:00,-1.0,61,-4.7,0.00,0.00,0.00,0.00,0.05,1019.6,100,71720.00,10.8,-0.8,130,4.3
2025-02-03T00:00,-0.8,63,-4.4,0.00,0.00,0.00,0.00,0.05,1019.6,100,70040.00,8.6,-0.7,63,4.0
2025-02-03T01:00,-0.9,63,-4.6,0.00,0.00,0.00,0.00,0.05,1019.2,100,67540.00,9.0,-0.6,98,5.0
2025-02-03T02:00,-0.6,63,-4.2,0.00,0.00,0.00,0.00,0.05,1018.9,100,61680.00,9.0,-0.7,159,4.0
2025-02-03T03:00,-0.9,64,-4.4,0.00,0.00,0.00,0.00,0.05,1018.3,100,56860.00,9.4,-0.3,173,3.6
2025-02-03T04:00,-0.8,67,-4.2,0.00,0.00,0.00,0.00,0.05,1018.3,100,52860.00,7.6,-0.2,196,3.2
2025-02-03T05:00,-0.5,67,-3.8,0.20,0.00,0.00,0.14,0.05,1019.0,100,46800.00,5.8,-0.1,73,2.9
2025-02-03T06:00,-0.5,74,-3.7,0.10,0.00,0.00,0.07,0.05,1018.8,100,55080.00,5.4,-0.5,71,2.9
2025-02-03T07:00,-0.7,77,-3.6,0.00,0.00,0.00,0.00,0.05,1018.7,100,51280.00,5.4,-0.7,64,1.8
2025-02-03T08:00,-0.6,76,-3.8,0.00,0.00,0.00,0.00,0.05,1018.4,100,37420.00,7.2,-0.9,88,3.6
2025-02-03T09:00,-0.4,75,-3.4,0.00,0.00,0.00,0.00,0.05,1018.5,100,33220.00,6.1,-1.2,10,1.4
2025-02-03T10:00,-0.3,73,-3.4,0.00,0.00,0.00,0.00,0.05,1018.5,100,34060.00,4.3,-1.3,56,2.5
2025-02-03T11:00,0.2,74,-2.8,0.00,0.00,0.00,0.00,0.05,1018.6,98,36160.00,4.3,-0.8,45,2.2
2025-02-03T12:00,0.8,70,-2.5,0.00,0.00,0.00,0.00,0.05,1018.3,96,38460.00,8.3,-0.7,66,4.7
2025-02-03T13:00,1.5,67,-2.1,0.00,0.00,0.00,0.00,0.05,1017.8,94,40920.00,10.4,-0.5,68,6.1
2025-02-03T14:00,1.8,65,-1.9,0.00,0.00,0.00,0.00,0.06,1017.0,79,60720.00,12.2,-0.0,74,6.8
2025-02-03T15:00,2.0,65,-2.0,0.00,0.00,0.00,0.00,0.06,1016.3,94,60440.00,15.5,0.1,72,9.0
2025-02-03T16:00,1.7,68,-2.4,0.00,0.00,0.00,0.00,0.06,1016.4,98,63320.00,17.3,0.1,73,10.1
2025-02-03T17:00,1.4,70,-2.7,0.00,0.00,0.00,0.00,0.06,1016.0,100,63980.00,16.6,0.2,72,9.7
2025-02-03T18:00,1.2,72,-2.7,0.00,0.00,0.00,0.00,0.06,1015.6,100,62080.00,16.9,-0.0,74,9.0
2025-02-03T19:00,1.2,73,-2.6,0.00,0.00,0.00,0.00,0.06,1015.4,100,61940.00,15.1,-0.0,75,8.3
2025-02-03T20:00,1.2,73,-2.6,0.00,0.00,0.00,0.00,0.06,1015.1,100,61680.00,15.5,-0.0,71,8.6
2025-02-03T21:00,1.3,74,-2.4,0.00,0.00,0.00,0.00,0.06,1014.5,100,60520.00,14.8,-0.0,72,8.3
2025-02-03T22:00,1.4,75,-2.3,0.00,0.00,0.00,0.00,0.06,1013.8,100,59620.00,14.8,-0.0,70,8.6
2025-02-03T23:00,1.5,76,-2.1,0.00,0.00,0.00,0.00,0.06,1013.6,100,58160.00,17.3,0.1,71,7.9
2025-02-04T00:00,1.5,80,-1.8,0.10,0.10,0.00,0.00,0.06,1013.3,100,13880.00,13.7,-0.0,71,6.8
2025-02-04T01:00,1.7,88,-1.6,0.30,0.30,0.00,0.00,0.06,1012.1,100,24220.00,13.0,-0.2,68,7.6
2025-02-04T02:00,1.5,86,-1.9,0.10,0.10,0.00,0.00,0.06,1011.4,100,23420.00,14.8,-0.1,68,8.3
2025-02-04T03:00,1.4,89,-2.0,0.20,0.20,0.00,0.00,0.06,1011.3,100,19640.00,15.5,-0.6,67,8.6
2025-02-04T04:00,1.3,93,-2.2,0.50,0.50,0.00,0.00,0.06,1011.0,100,11860.00,16.9,-1.2,54,9.7
2025-02-04T05:00,1.2,95,-2.5,0.90,0.90,0.00,0.00,0.06,1011.7,100,2280.00,20.2,-1.8,63,10.8
2025-02-04T06:00,1.3,96,-2.3,0.40,0.40,0.00,0.00,0.06,1010.8,100,2960.00,19.4,-2.0,58,10.4
2025-02-04T07:00,1.2,97,-2.3,0.30,0.30,0.00,0.00,0.06,1010.3,100,3520.00,18.7,-2.1,59,10.1
2025-02-04T08:00,1.1,96,-2.4,0.10,0.10,0.00,0.00,0.05,1010.3,100,3240.00,18.0,-2.2,54,9.7
2025-02-04T09:00,1.2,96,-2.4,0.00,0.00,0.00,0.00,0.05,1009.7,100,6160.00,19.4,-2.3,50,10.8
2025-02-04T10:00,1.2,95,-2.3,0.00,0.00,0.00,0.00,0.05,1009.7,100,9000.00,19.1,-2.3,61,10.1
2025-02-04T11:00,1.2,97,-2.0,0.20,0.20,0.00,0.00,0.05,1009.6,100,7780.00,15.8,-1.5,56,8.6
2025-02-04T12:00,1.4,97,-2.0,0.10,0.10,0.00,0.00,0.05,1008.5,100,13460.00,17.3,-1.5,55,9.4
2025-02-04T13:00,1.6,96,-1.7,0.10,0.10,0.00,0.00,0.05,1007.6,100,11360.00,17.3,-1.1,59,9.0
2025-02-04T14:00,1.8,96,-1.4,0.10,0.10,0.00,0.00,0.05,1006.8,100,2240.00,17.3,-0.6,59,8.6
2025-02-04T15:00,2.0,96,-1.1,0.10,0.10,0.00,0.00,0.05,1005.8,100,3700.00,15.8,-0.5,43,7.9
2025-02-04T16:00,2.1,95,-1.2,0.00,0.00,0.00,0.00,0.05,1005.0,100,4040.00,18.0,0.1,44,9.0
2025-02-04T17:00,2.4,97,-0.6,0.30,0.30,0.00,0.00,0.05,1004.4,100,2880.00,18.0,0.4,42,7.9
2025-02-04T18:00,2.5,96,-0.6,0.10,0.10,0.00,0.00,0.05,1003.8,100,4160.00,15.5,0.2,49,8.6
2025-02-04T19:00,2.6,97,-0.2,0.20,0.20,0.00,0.00,0.05,1003.6,100,6320.00,15.5,-0.0,47,7.2
2025-02-04T20:00,2.7,96,-0.0,0.30,0.30,0.00,0.00,0.05,1003.2,100,4080.00,15.5,0.1,48,6.1
2025-02-04T21:00,2.5,98,0.2,0.10,0.10,0.00,0.00,0.05,1003.1,100,5020.00,10.8,0.3,23,3.6
2025-02-04T22:00,2.4,98,0.1,0.10,0.10,0.00,0.00,0.05,1002.7,100,5300.00,7.9,0.2,43,3.6
2025-02-04T23:00,2.5,96,0.4,0.00,0.00,0.00,0.00,0.05,1002.4,100,5480.00,6.5,0.5,22,1.8
2025-02-05T00:00,2.6,90,0.3,0.00,0.00,0.00,0.00,0.05,1002.2,100,6040.00,5.0,0.6,72,2.5
2025-02-05T01:00,2.8,89,0.5,0.10,0.10,0.00,0.00,0.05,1002.2,100,5080.00,6.1,1.0,67,2.9
2025-02-05T02:00,3.0,84,0.1,0.20,0.20,0.00,0.00,0.05,1001.8,100,12320.00,9.7,2.8,167,5.8
2025-02-05T03:00,3.1,79,-0.4,0.00,0.00,0.00,0.00,0.05,1001.9,100,9140.00,16.2,3.0,203,9.0
2025-02-05T04:00,3.6,80,0.1,0.00,0.00,0.00,0.00,0.05,1001.9,100,15020.00,16.9,3.5,207,9.4
2025-02-05T05:00,3.8,90,1.1,0.40,0.40,0.00,0.00,0.05,1003.2,100,14340.00,19.1,4.3,218,6.8
2025-02-05T06:00,4.1,92,0.7,1.10,1.10,0.00,0.00,0.05,1004.2,100,12020.00,22.0,4.2,218,11.9
2025-02-05T07:00,3.6,93,0.3,1.00,1.00,0.00,0.00,0.05,1005.8,100,14580.00,24.5,3.1,223,10.8
2025-02-05T08:00,3.0,94,-0.6,0.80,0.80,0.00,0.00,0.03,1007.1,100,19500.00,23.0,3.6,205,13.0
2025-02-05T09:00,2.9,93,-1.2,0.10,0.10,0.00,0.00,0.03,1008.7,100,29260.00,28.1,3.8,203,15.5
2025-02-05T10:00,3.1,91,-0.6,0.00,0.00,0.00,0.00,0.03,1010.4,100,29760.00,27.4,4.1,203,13.0
2025-02-05T11:00,3.4,89,-0.2,0.00,0.00,0.00,0.00,0.03,1011.7,97,29600.00,22.0,4.5,189,11.9
2025-02-05T12:00,3.6,87,-0.2,0.00,0.00,0.00,0.00,0.03,1012.4,90,32300.00,23.4,4.4,193,13.0
2025-02-05T13:00,4.4,83,0.5,0.00,0.00,0.00,0.00,0.03,1013.1,84,44340.00,25.9,4.6,203,14.0
2025-02-05T14:00,4.4,81,0.4,0.00,0.00,0.00,0.00,0.04,1014.1,82,38780.00,25.9,4.7,202,14.4
2025-02-05T15:00,4.8,73,-0.1,0.00,0.00,0.00,0.00,0.04,1015.3,92,48480.00,35.6,4.8,223,19.8
2025-02-05T16:00,5.0,76,0.3,0.00,0.00,0.00,0.00,0.04,1017.2,100,51880.00,40.0,4.7,234,18.4
2025-02-05T17:00,4.1,79,-0.4,0.00,0.00,0.00,0.00,0.04,1019.5,100,41520.00,31.7,4.1,223,17.3
2025-02-05T18:00,3.7,87,-1.0,0.50,0.50,0.00,0.00,0.04,1021.4,63,34280.00,40.0,3.6,236,19.1
2025-02-05T19:00,3.2,87,-1.0,0.00,0.00,0.00,0.00,0.04,1023.2,74,32060.00,34.6,3.4,217,15.1
2025-02-05T20:00,2.9,85,-1.2,0.00,0.00,0.00,0.00,0.04,1025.0,48,33480.00,31.0,3.5,209,14.0
2025-02-05T21:00,2.8,90,-1.5,0.00,0.00,0.00,0.00,0.04,1026.7,66,34780.00,28.8,3.5,200,16.2
2025-02-05T22:00,3.0,90,-1.2,0.10,0.10,0.00,0.00,0.04,1027.9,55,36100.00,30.2,3.6,205,15.8
2025-02-05T23:00,3.0,89,-1.1,0.10,0.10,0.00,0.00,0.04,1029.3,42,34760.00,28.1,3.3,205,15.1
2025-02-06T00:00,2.9,89,-1.6,0.00,0.00,0.00,0.00,0.04,1030.1,24,37400.00,33.1,3.5,204,17.6
2025-02-06T01:00,2.9,88,-2.1,0.00,0.00,0.00,0.00,0.04,1030.9,18,39000.00,37.1,3.7,208,20.9
2025-02-06T02:00,2.8,86,-2.4,0.00,0.00,0.00,0.00,0.04,1032.7,64,38380.00,38.2,4.1,207,21.2
2025-02-06T03:00,2.8,87,-2.2,0.00,0.00,0.00,0.00,0.04,1033.6,56,45520.00,37.1,4.4,199,20.2
2025-02-06T04:00,2.5,87,-2.3,0.00,0.00,0.00,0.00,0.04,1034.1,61,48280.00,35.3,4.6,198,19.1
2025-02-06T05:00,2.3,82,-2.4,0.00,0.00,0.00,0.00,0.04,1034.9,13,53320.00,33.8,4.3,193,16.9
2025-02-06T06:00,1.9,78,-2.8,0.00,0.00,0.00,0.00,0.04,1035.2,64,64000.00,29.5,4.3,189,16.2
2025-02-06T07:00,1.9,73,-3.1,0.00,0.00,0.00,0.00,0.04,1035.8,54,64860.00,30.2,4.4,192,17.3
2025-02-06T08:00,2.1,69,-2.9,0.00,0.00,0.00,0.00,0.03,1036.2,98,64380.00,31.7,4.6,196,17.3
2025-02-06T09:00,2.4,66,-2.5,0.00,0.00,0.00,0.00,0.03,1036.8,95,63600.00,30.6,4.8,190,15.5
2025-02-06T10:00,2.7,63,-2.1,0.00,0.00,0.00,0.00,0.03,1037.0,99,63500.00,27.7,5.1,192,15.1
2025-02-06T11:00,3.0,59,-2.4,0.00,0.00,0.00,0.00,0.03,1037.4,100,61560.00,33.1,5.6,195,18.4
2025-02-06T12:00,3.8,58,-1.5,0.00,0.00,0.00,0.00,0.03,1037.6,98,68680.00,35.3,5.9,195,18.4
2025-02-06T13:00,4.8,58,-0.0,0.00,0.00,0.00,0.00,0.03,1038.0,88,67580.00,32.8,6.4,204,15.8
2025-02-06T14:00,5.5,59,1.0,0.00,0.00,0.00,0.00,0.04,1037.7,98,62780.00,31.0,7.1,204,14.4
2025-02-06T15:00,6.1,61,2.5,0.00,0.00,0.00,0.00,0.04,1038.6,95,55500.00,25.6,7.3,204,9.0
2025-02-06T16:00,6.1,65,2.9,0.00,0.00,0.00,0.00,0.04,1039.5,83,56740.00,16.2,7.6,194,7.6
2025-02-06T17:00,5.9,62,2.3,0.00,0.00,0.00,0.00,0.04,1039.8,83,53160.00,16.2,7.7,189,9.4
2025-02-06T18:00,5.0,62,1.2,0.00,0.00,0.00,0.00,0.04,1040.6,69,45000.00,16.9,7.4,185,10.1
2025-02-06T19:00,4.2,64,0.3,0.00,0.00,0.00,0.00,0.04,1041.2,45,39980.00,18.0,7.0,176,10.4
2025-02-06T20:00,3.4,61,-1.2,0.00,0.00,0.00,0.00,0.04,1041.8,38,42860.00,23.4,6.8,184,13.3
2025-02-06T21:00,3.3,63,-1.2,0.00,0.00,0.00,0.00,0.04,1042.5,13,40040.00,23.4,6.5,180,13.0
2025-02-06T22:00,2.7,64,-1.7,0.00,0.00,0.00,0.00,0.04,1043.1,37,45100.00,22.0,6.4,185,12.2
2025-02-06T23:00,2.8,59,-1.8,0.00,0.00,0.00,0.00,0.04,1042.6,23,35020.00,22.7,6.3,192,13.0
2025-02-07T00:00,2.5,60,-2.0,0.00,0.00,0.00,0.00,0.04,1043.0,15,30540.00,22.7,6.2,194,12.2
2025-02-07T01:00,2.7,59,-1.9,0.00,0.00,0.00,0.00,0.04,1043.0,17,34360.00,21.6,6.2,189,12.6
2025-02-07T02:00,2.0,61,-2.4,0.00,0.00,0.00,0.00,0.04,1043.0,87,31680.00,21.6,6.4,190,10.8
2025-02-07T03:00,2.3,60,-2.0,0.00,0.00,0.00,0.00,0.04,1043.1,62,31760.00,18.7,6.1,192,10.8
2025-02-07T04:00,1.9,59,-2.7,0.00,0.00,0.00,0.00,0.04,1043.3,41,34580.00,20.9,6.0,190,12.2
2025-02-07T05:00,1.4,56,-3.5,0.00,0.00,0.00,0.00,0.04,1043.9,94,30320.00,23.4,5.6,189,13.3
2025-02-07T06:00,1.1,56,-3.7,0.00,0.00,0.00,0.00,0.04,1044.0,90,31240.00,23.4,5.3,192,12.2
2025-02-07T07:00,1.0,55,-3.9,0.00,0.00,0.00,0.00,0.04,1044.1,95,34980.00,22.3,5.0,193,13.0
2025-02-07T08:00,0.7,55,-4.0,0.00,0.00,0.00,0.00,0.03,1044.6,79,28420.00,21.6,4.7,199,11.9
2025-02-07T09:00,0.5,55,-4.4,0.00,0.00,0.00,0.00,0.03,1045.0,91,28220.00,22.0,4.4,193,12.6
2025-02-07T10:00,0.2,56,-4.6,0.00,0.00,0.00,0.00,0.03,1045.2,32,34080.00,22.3,4.2,192,11.5
2025-02-07T11:00,-0.5,59,-4.6,0.00,0.00,0.00,0.00,0.03,1045.4,13,38200.00,20.5,4.0,193,7.6
2025-02-07T12:00,0.3,59,-3.2,0.00,0.00,0.00,0.00,0.03,1045.3,12,43200.00,12.6,3.5,183,4.0
2025-02-07T13:00,1.6,61,-1.4,0.00,0.00,0.00,0.00,0.03,1045.3,13,50180.00,6.8,2.9,65,1.4
2025-02-07T14:00,2.5,64,-0.5,0.00,0.00,0.00,0.00,0.04,1044.8,31,59040.00,6.5,2.8,67,2.9
2025-02-07T15:00,2.8,66,-0.1,0.00,0.00,0.00,0.00,0.04,1044.4,46,53120.00,5.8,2.7,69,2.9
2025-02-07T16:00,2.9,75,-0.2,0.00,0.00,0.00,0.00,0.04,1044.2,70,52180.00,9.4,2.8,65,5.0
2025-02-07T17:00,2.3,78,-0.4,0.00,0.00,0.00,0.00,0.04,1043.6,85,43980.00,9.4,2.6,65,2.5
2025-02-07T18:00,1.3,77,-1.4,0.00,0.00,0.00,0.00,0.04,1043.4,58,36040.00,4.3,2.5,191,1.8
2025-02-07T19:00,0.9,73,-2.4,0.00,0.00,0.00,0.00,0.04,1043.2,70,38540.00,6.5,2.6,200,4.7
2025-02-07T20:00,0.4,62,-3.1,0.00,0.00,0.00,0.00,0.04,1042.9,19,25440.00,6.1,1.9,154,3.6
2025-02-07T21:00,-0.0,58,-3.5,0.00,0.00,0.00,0.00,0.04,1042.5,15,28720.00,5.8,1.9,120,3.2
2025-02-07T22:00,-0.7,57,-4.2,0.00,0.00,0.00,0.00,0.04,1041.9,1,35680.00,5.0,2.0,134,2.9
2025-02-07T23:00,-1.3,58,-5.0,0.00,0.00,0.00,0.00,0.04,1040.9,1,31920.00,5.8,1.7,133,3.6
2025-02-08T00:00,-1.5,59,-5.3,0.00,0.00,0.00,0.00,0.04,1040.6,22,39500.00,6.8,2.1,157,4.7
2025-02-08T01:00,-1.7,56,-5.6,0.00,0.00,0.00,0.00,0.04,1040.3,2,48020.00,7.6,2.7,131,4.7
2025-02-08T02:00,-2.0,57,-6.1,0.00,0.00,0.00,0.00,0.04,1039.7,84,49000.00,9.0,3.3,131,6.5
2025-02-08T03:00,-1.5,59,-5.4,0.00,0.00,0.00,0.00,0.04,1039.0,24,56260.00,9.7,3.9,138,5.4
2025-02-08T04:00,-1.1,59,-5.6,0.00,0.00,0.00,0.00,0.04,1038.8,0,58120.00,15.5,4.2,155,9.7
2025-02-08T05:00,-0.8,57,-5.7,0.00,0.00,0.00,0.00,0.04,1038.2,0,66780.00,20.5,4.6,149,12.2
2025-02-08T06:00,0.6,51,-5.0,0.00,0.00,0.00,0.00,0.04,1037.6,0,68760.00,30.6,3.9,164,17.3
2025-02-08T07:00,0.6,54,-6.3,0.00,0.00,0.00,0.00,0.04,1037.0,0,71760.00,46.4,2.9,169,26.3
2025-02-08T08:00,0.8,60,-5.6,0.00,0.00,0.00,0.00,0.03,1036.2,0,68480.00,51.8,2.0,177,23.8
2025-02-08T09:00,0.5,62,-6.1,0.00,0.00,0.00,0.00,0.03,1035.9,0,66780.00,46.8,1.0,179,25.9
2025-02-08T10:00,0.5,61,-7.3,0.00,0.00,0.00,0.00,0.03,1036.0,14,66920.00,59.4,0.8,171,33.1
2025-02-08T11:00,0.8,59,-7.5,0.00,0.00,0.00,0.00,0.03,1035.9,26,68840.00,66.2,1.2,173,37.1
2025-02-08T12:00,1.7,57,-6.4,0.00,0.00,0.00,0.00,0.03,1035.6,37,67940.00,65.2,1.0,170,35.3
2025-02-08T13:00,2.3,56,-4.2,0.00,0.00,0.00,0.00,0.03,1035.6,43,69220.00,61.6,1.0,181,24.5
2025-02-08T14:00,2.3,56,-3.5,0.00,0.00,0.00,0.00,0.04,1035.6,28,70540.00,37.8,0.7,180,19.8
2025-02-08T15:00,2.2,58,-2.8,0.00,0.00,0.00,0.00,0.04,1035.4,87,69840.00,35.6,0.8,177,15.5
2025-02-08T16:00,2.1,59,-2.7,0.00,0.00,0.00,0.00,0.04,1035.3,88,68620.00,28.4,0.6,178,13.3
2025-02-08T17:00,2.0,60,-3.8,0.00,0.00,0.00,0.00,0.04,1034.4,98,70540.00,36.0,0.6,184,20.2
2025-02-08T18:00,1.5,62,-3.6,0.00,0.00,0.00,0.00,0.04,1034.4,97,68860.00,35.6,0.3,181,15.8
2025-02-08T19:00,1.2,62,-3.3,0.00,0.00,0.00,0.00,0.04,1034.0,100,68100.00,28.1,0.1,165,11.5
2025-02-08T20:00,1.1,61,-3.1,0.00,0.00,0.00,0.00,0.04,1034.2,100,69480.00,19.4,0.3,181,9.7
2025-02-08T21:00,1.0,61,-3.5,0.00,0.00,0.00,0.00,0.04,1033.9,99,67900.00,20.2,-0.0,175,11.5
2025-02-08T22:00,0.8,63,-3.9,0.00,0.00,0.00,0.00,0.04,1033.8,100,63840.00,23.4,-0.5,182,13.0
2025-02-08T23:00,0.6,63,-4.0,0.00,0.00,0.00,0.00,0.04,1033.8,100,64800.00,24.1,-0.5,201,11.9
2025-02-09T00:00,0.5,68,-3.9,0.00,0.00,0.00,0.00,0.04,1034.3,100,61980.00,21.2,-0.5,207,11.2
2025-02-09T01:00,-0.3,76,-5.0,0.20,0.00,0.00,0.14,0.04,1034.6,100,13380.00,24.8,-1.2,197,14.0
2025-02-09T02:00,-0.5,82,-5.3,0.10,0.00,0.00,0.07,0.05,1034.6,100,6100.00,27.0,-2.0,197,15.1
2025-02-09T03:00,-0.6,81,-5.7,0.10,0.00,0.00,0.07,0.05,1034.8,98,20840.00,31.0,-1.8,198,17.3
2025-02-09T04:00,-0.9,76,-6.2,0.00,0.00,0.00,0.00,0.05,1035.0,90,33960.00,31.3,-1.4,198,17.6
2025-02-09T05:00,-1.1,76,-6.2,0.00,0.00,0.00,0.00,0.05,1035.7,95,39400.00,27.0,-1.2,193,15.5
2025-02-09T06:00,-1.4,73,-6.6,0.00,0.00,0.00,0.00,0.05,1035.8,27,46780.00,27.7,-1.0,193,15.8
2025-02-09T07:00,-1.8,72,-7.1,0.00,0.00,0.00,0.00,0.05,1036.1,8,48540.00,28.8,-0.8,191,16.6
2025-02-09T08:00,-2.1,68,-7.6,0.00,0.00,0.00,0.00,0.04,1036.5,27,54160.00,29.9,-0.3,184,16.6
2025-02-09T09:00,-2.2,66,-7.9,0.00,0.00,0.00,0.00,0.04,1036.5,12,56160.00,32.0,-0.2,183,18.0
2025-02-09T10:00,-1.7,65,-7.4,0.00,0.00,0.00,0.00,0.04,1037.3,85,56800.00,32.8,-0.0,189,18.4
2025-02-09T11:00,-0.9,63,-6.7,0.00,0.00,0.00,0.00,0.04,1038.7,88,60280.00,33.5,0.5,191,18.7
2025-02-09T12:00,-0.1,61,-5.5,0.00,0.00,0.00,0.00,0.04,1039.0,100,66520.00,33.1,0.6,195,16.6
2025-02-09T13:00,0.7,60,-4.8,0.00,0.00,0.00,0.00,0.04,1039.2,83,71560.00,31.0,1.1,198,17.3
2025-02-09T14:00,1.4,63,-3.8,0.00,0.00,0.00,0.00,0.04,1039.5,81,67100.00,31.3,1.6,199,16.9
2025-02-09T15:00,1.7,65,-3.3,0.00,0.00,0.00,0.00,0.04,1039.6,46,32280.00,30.6,2.1,201,16.2
2025-02-09T16:00,2.1,70,-2.3,0.00,0.00,0.00,0.00,0.04,1040.3,89,66160.00,28.8,2.6,201,13.0
2025-02-09T17:00,2.4,74,-1.9,0.00,0.00,0.00,0.00,0.04,1041.1,93,62500.00,24.1,3.3,204,13.0
2025-02-09T18:00,2.5,78,-2.1,0.00,0.00,0.00,0.00,0.04,1041.5,88,56100.00,27.0,3.6,197,15.5
2025-02-09T19:00,2.9,80,-2.0,0.00,0.00,0.00,0.00,0.04,1042.0,98,53080.00,33.8,3.9,201,19.1
2025-02-09T20:00,3.2,82,-1.8,0.00,0.00,0.00,0.00,0.04,1042.2,80,57060.00,34.9,4.0,200,19.8
2025-02-09T21:00,3.3,85,-1.7,0.00,0.00,0.00,0.00,0.04,1042.7,77,59020.00,37.1,4.3,201,20.9
2025-02-09T22:00,3.7,84,-1.5,0.00,0.00,0.00,0.00,0.04,1042.8,96,54680.00,38.9,4.4,200,22.3
2025-02-09T23:00,3.6,83,-1.2,0.00,0.00,0.00,0.00,0.04,1042.9,100,55120.00,37.1,4.6,199,19.4
2025-02-10T00:00,3.8,82,-1.0,0.00,0.00,0.00,0.00,0.04,1043.0,99,52440.00,34.2,4.8,198,19.1
2025-02-10T01:00,4.0,81,-0.8,0.00,0.00,0.00,0.00,0.04,1043.3,100,49580.00,34.6,4.8,202,19.4
2025-02-10T02:00,4.0,81,-0.7,0.00,0.00,0.00,0.00,0.04,1043.8,100,46560.00,33.8,4.6,203,18.4
2025-02-10T03:00,3.9,82,-0.8,0.00,0.00,0.00,0.00,0.04,1043.8,76,43780.00,33.5,4.6,201,18.7
2025-02-10T04:00,3.8,83,-0.5,0.00,0.00,0.00,0.00,0.04,1043.9,58,45880.00,33.1,4.5,196,15.8
2025-02-10T05:00,3.7,84,-0.5,0.00,0.00,0.00,0.00,0.04,1044.0,66,49340.00,28.4,4.6,192,15.5
2025-02-10T06:00,3.5,84,-0.6,0.00,0.00,0.00,0.00,0.04,1043.4,48,48440.00,27.7,4.5,204,14.8
2025-02-10T07:00,2.8,87,-1.7,0.00,0.00,0.00,0.00,0.04,1043.6,50,48460.00,30.2,4.5,190,16.9
2025-02-10T08:00,2.6,88,-2.2,0.00,0.00,0.00,0.00,0.03,1043.3,39,49920.00,33.5,4.2,197,19.1
